PacketCounter;Acc_X;Acc_Y;Acc_Z;FreeAcc_X;FreeAcc_Y;FreeAcc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3;label
36598;-8.249006;5.239403;0.161686;0.010665;-0.018498;-0.039093;0.005939;-0.001442;0.003588;0.859863;-0.172119;0.086426;0.673084;0.549111;0.437308;-0.232802;BBT
36599;-8.273288;5.258428;0.145872;0.009632;-0.001909;-0.00863;0.000607;0.003472;0.000768;0.856445;-0.176758;0.092285;0.673087;0.549111;0.437305;-0.2328;BBT
36600;-8.252034;5.263685;0.156634;0.027542;-0.00878;-0.023604;0.003434;0.00636;0.00621;0.856201;-0.173584;0.091309;0.673089;0.549116;0.437302;-0.232787;BBT
36601;-8.282174;5.251837;0.112186;-0.008485;0.028293;-0.005144;0.002879;0.005852;-0.000203;0.851074;-0.171631;0.096436;0.67308;0.549124;0.437307;-0.232786;BBT
36602;-8.266315;5.211408;0.15271;-0.023398;-0.017875;-0.039602;0.001493;0.004708;0.001243;0.855957;-0.168945;0.09375;0.673063;0.549128;0.437321;-0.232799;BBT
36603;-8.224781;5.235902;0.116933;0.010051;0.026619;-0.062069;-0.00028;0.002237;0.000294;0.865967;-0.178955;0.092041;0.67307;0.549122;0.437316;-0.2328;BBT
36604;-8.239751;5.262206;0.134034;0.027699;0.014125;-0.035095;-0.007487;-0.001248;0.007814;0.862061;-0.180908;0.091553;0.673101;0.549105;0.437292;-0.232797;BBT
36605;-8.272418;5.259829;0.144682;0.01038;0.000545;-0.00863;-0.009148;-0.005137;0.002552;0.860596;-0.185791;0.0896;0.673152;0.549065;0.437267;-0.232791;BBT
36606;-8.326043;5.25267;0.144614;-0.025307;-0.005216;0.032808;-0.015689;-0.009531;0.012173;0.855469;-0.178223;0.092041;0.673264;0.549015;0.437192;-0.232725;BBT
36607;-8.34668;5.248374;0.1348;-0.043116;0.002744;0.047779;-0.017471;-0.004654;0.004251;0.858643;-0.181641;0.093262;0.673338;0.548952;0.437173;-0.232694;BBT
36608;-8.355788;5.241404;0.103337;-0.061658;0.032207;0.051255;-0.01448;-0.00022;-0.000264;0.855469;-0.180908;0.089355;0.673395;0.548897;0.437174;-0.23266;BBT
36609;-8.319154;5.205399;0.156061;-0.059355;-0.021429;0.001836;-0.010272;0.006179;-0.010244;0.854248;-0.17627;0.087402;0.673409;0.548839;0.437223;-0.232664;BBT
36610;-8.248137;5.240689;0.164325;0.009798;-0.013317;-0.039084;-0.004558;0.004959;-0.019008;0.858398;-0.171143;0.100098;0.673422;0.548759;0.437289;-0.232692;BBT
36611;-8.228054;5.244097;0.175256;0.027444;-0.020543;-0.054053;0.004431;0.003568;-0.018605;0.854492;-0.180664;0.096191;0.673391;0.548729;0.437335;-0.232764;BBT
36612;-8.204565;5.223861;0.18984;0.028628;-0.036971;-0.084508;0.020465;0.004116;-0.015765;0.866699;-0.181396;0.094971;0.673289;0.548786;0.437359;-0.232878;BBT
36613;-8.166192;5.256963;0.206245;0.080781;-0.04315;-0.09896;0.033223;0.007447;-0.001112;0.861572;-0.17749;0.093262;0.673192;0.548896;0.437337;-0.232943;BBT
36614;-8.198951;5.254538;0.213786;0.063374;-0.056824;-0.072491;0.039996;0.004278;0.008599;0.859863;-0.167969;0.090088;0.673087;0.54906;0.437257;-0.233008;BBT
36615;-8.243801;5.269453;0.184464;0.044614;-0.032621;-0.027067;0.032166;0.00965;0.01538;0.862549;-0.18042;0.093994;0.673007;0.549205;0.437198;-0.233009;BBT
36616;-8.29784;5.277187;0.123345;0.00804;0.020813;0.021822;0.013088;0.004065;0.008719;0.861572;-0.179443;0.097168;0.672976;0.549262;0.437164;-0.233029;BBT
36617;-8.268017;5.304083;0.109013;0.041985;0.043758;0.010836;-0.009315;-0.00432;-0.00147;0.854736;-0.179199;0.09668;0.67302;0.549214;0.437153;-0.233035;BBT
36618;-8.228995;5.322612;0.186928;0.095962;-0.02213;-0.011065;-0.026116;-0.01251;-0.016102;0.856934;-0.184082;0.087402;0.673097;0.549091;0.437167;-0.233077;BBT
36619;-8.175997;5.32872;0.190871;0.130855;-0.015437;-0.0525;-0.027278;-0.016489;-0.023277;0.854248;-0.171387;0.0896;0.673192;0.548921;0.437195;-0.23315;BBT
36620;-8.224154;5.272024;0.200496;0.062042;-0.038354;-0.042026;-0.008688;-0.018157;-0.007721;0.861572;-0.176514;0.091553;0.673278;0.548825;0.437157;-0.233197;BBT
36621;-8.250524;5.221423;0.220277;0.011155;-0.069213;-0.046521;0.021276;-0.020251;0.002951;0.857422;-0.169189;0.097168;0.673279;0.548872;0.437044;-0.233298;BBT
36622;-8.298278;5.181008;0.16894;-0.058816;-0.03335;-0.028607;0.050667;-0.010523;0.007238;0.857666;-0.18042;0.087646;0.673159;0.549048;0.436924;-0.233453;BBT
36623;-8.346532;5.219601;0.135819;-0.06079;-0.000481;0.032291;0.057877;-0.009394;0.013707;0.864258;-0.181641;0.088135;0.673048;0.549253;0.436776;-0.233568;BBT
36624;-8.367923;5.293921;0.142816;-0.010535;0.004689;0.090241;0.039466;-0.020875;0.002166;0.854004;-0.177002;0.09082;0.673025;0.549343;0.436633;-0.233691;BBT
36625;-8.381424;5.388763;0.126864;0.056499;0.039658;0.152169;0.005363;-0.039534;-0.011178;0.852539;-0.175537;0.096924;0.673095;0.549283;0.436512;-0.233858;BBT
36626;-8.322959;5.504885;0.179745;0.194996;0.022419;0.165748;-0.021542;-0.04474;-0.018046;0.856934;-0.185791;0.092285;0.673232;0.549118;0.436431;-0.234;BBT
36627;-8.357593;5.658694;0.234421;0.314752;0.002505;0.278203;-0.021667;-0.060954;0.005896;0.861328;-0.179443;0.08667;0.673443;0.548978;0.436223;-0.23411;BBT
36628;-8.380163;5.80793;0.38093;0.453965;-0.105735;0.379811;-0.004893;-0.085671;0.045792;0.858887;-0.181396;0.089844;0.673726;0.548953;0.43579;-0.23416;BBT
36629;-8.362507;5.846128;0.561281;0.52766;-0.264939;0.389035;0.020688;-0.115931;0.075114;0.85791;-0.181152;0.091309;0.674021;0.549042;0.435157;-0.234279;BBT
36630;-8.33449;5.76503;0.619171;0.478314;-0.328453;0.323682;0.050653;-0.130312;0.085854;0.854248;-0.186768;0.086914;0.67428;0.549248;0.434403;-0.234452;BBT
36631;-8.331783;5.654006;0.525261;0.356021;-0.253765;0.260601;0.07512;-0.133978;0.09676;0.860596;-0.182373;0.084717;0.674489;0.549546;0.433585;-0.234666;BBT
36632;-8.361471;5.623824;0.34997;0.263777;-0.086097;0.266354;0.049879;-0.144577;0.0897;0.85376;-0.181152;0.092773;0.674801;0.549728;0.43277;-0.234845;BBT
36633;-8.154374;5.789717;0.120387;0.446335;0.202693;0.176748;-0.039355;-0.158113;0.075495;0.856445;-0.178467;0.081055;0.675351;0.549565;0.432063;-0.234948;BBT
36634;-7.803865;6.047373;-0.258164;0.745486;0.675214;0.012076;-0.153055;-0.15675;0.095627;0.85791;-0.193115;0.080322;0.676224;0.549069;0.431444;-0.234734;BBT
36635;-7.585922;6.297611;-0.313911;1.035393;0.821705;-0.037344;-0.19622;-0.152235;0.164052;0.855713;-0.193115;0.083252;0.677294;0.548572;0.430697;-0.234182;BBT
36636;-7.550367;6.456303;-0.071707;1.211425;0.638754;0.027099;-0.126959;-0.158884;0.265942;0.858887;-0.178223;0.077637;0.678329;0.548533;0.42954;-0.233401;BBT
36637;-7.598873;6.661201;0.164855;1.369928;0.452981;0.190292;0.038171;-0.156298;0.397631;0.852539;-0.189697;0.071045;0.679034;0.549325;0.427862;-0.232571;BBT
36638;-7.891062;6.885796;0.612246;1.446153;0.025826;0.577961;0.22479;-0.123787;0.56382;0.848877;-0.197998;0.072021;0.67935;0.551124;0.425623;-0.231495;BBT
36639;-8.390883;7.420836;1.143497;1.656752;-0.460978;1.314996;0.388914;-0.111696;0.734028;0.854736;-0.206055;0.070801;0.679371;0.553865;0.422755;-0.230144;BBT
36640;-9.031274;8.053412;1.734044;1.848623;-1.019845;2.227644;0.494756;-0.121712;0.90429;0.84668;-0.209717;0.074707;0.679335;0.557288;0.419236;-0.22842;BBT
36641;-9.604035;8.196858;2.050117;1.592393;-1.410649;2.800862;0.511798;-0.175452;1.022713;0.853516;-0.223877;0.080811;0.679444;0.560952;0.415187;-0.226513;BBT
36642;-9.785825;7.797486;1.991856;1.024973;-1.489844;2.7276;0.40191;-0.251634;1.04014;0.842041;-0.225342;0.069092;0.680025;0.564187;0.410926;-0.224496;BBT
36643;-9.56736;7.321503;1.653079;0.575486;-1.245828;2.269817;0.208838;-0.292466;0.969998;0.838379;-0.23291;0.06665;0.681127;0.566547;0.406943;-0.222458;BBT
36644;-9.14644;7.082849;1.018675;0.39106;-0.626456;1.776769;-0.042382;-0.292248;0.86986;0.838623;-0.244629;0.071045;0.68285;0.567803;0.403517;-0.220204;BBT
36645;-8.520354;6.824443;0.56846;0.36969;-0.151964;1.111234;-0.348396;-0.266011;0.787498;0.84082;-0.249512;0.070068;0.685246;0.567896;0.40074;-0.217574;BBT
36646;-7.913373;6.467767;0.226924;0.299808;0.215469;0.403374;-0.724856;-0.23228;0.677071;0.842773;-0.258301;0.058105;0.688516;0.56651;0.398785;-0.214436;BBT
36647;-7.647235;5.951122;0.283638;-0.001018;0.150625;-0.119753;-1.159549;-0.217021;0.564528;0.831543;-0.259521;0.060303;0.692834;0.563391;0.397661;-0.210799;BBT
36648;-7.62421;5.334965;0.798195;-0.411314;-0.388819;-0.490334;-1.534749;-0.232102;0.443547;0.838135;-0.268799;0.052246;0.698095;0.558679;0.397191;-0.206833;BBT
36649;-7.694357;4.659973;1.437486;-0.869462;-1.067234;-0.807743;-1.708293;-0.264246;0.343805;0.832764;-0.263916;0.040039;0.703731;0.553097;0.397047;-0.20298;BBT
36650;-7.727053;4.214149;1.916191;-1.145858;-1.542538;-1.012403;-1.655547;-0.306889;0.303881;0.828125;-0.267822;0.030762;0.709235;0.547518;0.396777;-0.199444;BBT
36651;-7.79517;4.666745;2.169027;-0.822217;-1.587442;-0.644761;-1.479798;-0.444668;0.374146;0.830811;-0.282715;0.020752;0.71453;0.542544;0.395626;-0.196401;BBT
36652;-7.814303;6.021075;2.275434;0.136736;-1.232189;0.234978;-1.342943;-0.665117;0.591332;0.830078;-0.283691;0.019043;0.720117;0.538187;0.392931;-0.193369;BBT
36653;-7.753349;7.519583;2.146032;1.138517;-0.566148;1.125509;-1.348533;-0.86898;0.898551;0.824707;-0.294922;0.008789;0.726302;0.534227;0.388658;-0.189823;BBT
36654;-7.587356;8.446004;1.952318;1.715638;0.050309;1.578704;-1.499387;-1.001003;1.120989;0.825439;-0.308594;-0.003418;0.733316;0.529966;0.383396;-0.185448;BBT
36655;-7.421199;8.26082;1.822533;1.487063;0.304251;1.337556;-1.639692;-1.040923;1.153888;0.821533;-0.312744;-0.018066;0.74069;0.525159;0.378004;-0.180829;BBT
36656;-7.513082;7.545545;1.844861;0.768156;0.227067;0.964111;-1.639897;-0.967107;1.032352;0.823975;-0.321045;-0.023682;0.747751;0.520137;0.373117;-0.176382;BBT
36657;-7.931529;7.307285;2.304806;0.309155;-0.149571;1.209853;-1.519731;-0.834897;0.918392;0.81665;-0.338867;-0.040039;0.754045;0.515399;0.368915;-0.172284;BBT
36658;-8.140013;8.085439;2.844453;0.712296;-0.252949;1.98351;-1.46046;-0.721918;0.901366;0.807129;-0.335205;-0.052002;0.75989;0.510964;0.36504;-0.168015;BBT
36659;-7.073072;9.297447;1.051655;1.598092;2.041199;1.626416;-1.427983;-0.49911;0.976129;0.798584;-0.343262;-0.057373;0.765248;0.506873;0.36182;-0.162977;BBT
36660;-5.935948;10.122311;-1.474664;2.025125;4.86326;0.775761;-1.524927;-0.060493;1.061893;0.800781;-0.351807;-0.063477;0.770072;0.502925;0.360056;-0.156254;BBT
36661;-5.960478;10.696539;-2.270296;1.937523;5.932639;0.964218;-1.857317;0.129644;1.212016;0.793945;-0.359375;-0.062012;0.775418;0.498019;0.358922;-0.147916;BBT
36662;-6.458648;10.943;-1.80308;1.639555;5.716814;1.559912;-2.287168;0.072093;1.379279;0.786621;-0.367676;-0.074951;0.781911;0.491737;0.357339;-0.13827;BBT
36663;-6.786369;10.094455;-1.378836;0.746478;5.130534;1.276257;-2.735226;0.021745;1.474318;0.779541;-0.379639;-0.08252;0.789532;0.483627;0.355632;-0.127556;BBT
36664;-6.787847;8.28864;-1.050871;-0.485014;4.212285;0.081454;-3.129477;0.011928;1.420736;0.774658;-0.384033;-0.097412;0.797838;0.473869;0.354072;-0.116345;BBT
36665;-6.862681;6.533696;-0.547002;-1.590729;3.093163;-0.981989;-3.355785;0.010761;1.270941;0.774902;-0.401855;-0.112793;0.80639;0.462656;0.352983;-0.105297;BBT
36666;-7.171006;5.437353;0.447718;-2.222268;1.790749;-1.266352;-3.333308;-0.032579;1.12367;0.770264;-0.402832;-0.121094;0.814603;0.451267;0.351798;-0.094964;BBT
36667;-7.441618;4.608447;1.575246;-2.545809;0.489272;-1.305382;-3.019985;-0.106441;1.051727;0.769043;-0.401855;-0.144043;0.822008;0.440703;0.350364;-0.085602;BBT
36668;-7.448169;3.937311;2.657135;-2.546414;-0.687855;-1.381826;-2.463392;-0.19209;1.036991;0.756348;-0.406006;-0.147461;0.828126;0.432422;0.348162;-0.077474;BBT
36669;-7.286171;3.632312;3.626598;-2.24524;-1.568641;-1.331438;-1.807609;-0.310034;1.063504;0.752197;-0.423096;-0.15918;0.832948;0.42664;0.345243;-0.070596;BBT
36670;-6.983454;3.683977;4.003055;-1.914389;-1.768535;-1.352698;-1.183235;-0.39406;1.099014;0.746094;-0.427734;-0.173584;0.836477;0.423674;0.341468;-0.064847;BBT
36671;-6.524719;3.686803;4.030817;-1.634372;-1.723525;-1.641421;-0.596819;-0.403549;1.112592;0.738281;-0.438721;-0.17749;0.838782;0.422933;0.337593;-0.060034;BBT
36672;-6.135134;3.355227;3.932764;-1.609959;-1.809901;-2.164435;-0.113518;-0.375214;1.055142;0.739746;-0.439941;-0.173828;0.839954;0.424348;0.333536;-0.056218;BBT
36673;-5.85004;3.492978;3.630699;-1.528814;-1.487223;-2.392705;0.371719;-0.313571;0.981371;0.734131;-0.459473;-0.174805;0.839959;0.427447;0.330011;-0.053387;BBT
36674;-5.823733;4.173876;3.525948;-1.327264;-1.059477;-2.009835;0.779274;-0.237216;0.949211;0.731201;-0.460693;-0.174316;0.838858;0.432513;0.326534;-0.051245;BBT
36675;-5.813151;5.344011;3.367012;-0.946982;-0.334331;-1.287531;1.021392;-0.174577;0.961266;0.72168;-0.467041;-0.164551;0.837167;0.438308;0.323436;-0.049262;BBT
36676;-5.866569;6.629423;3.216377;-0.572821;0.408501;-0.420425;0.992598;-0.111946;0.989598;0.719238;-0.477295;-0.163818;0.835321;0.444315;0.320331;-0.047026;BBT
36677;-6.052917;7.567403;3.0175;-0.481313;0.976797;0.27799;0.615424;-0.099901;0.98157;0.712646;-0.488281;-0.170654;0.834338;0.448424;0.317566;-0.04414;BBT
36678;-6.069788;8.013743;2.620692;-0.554069;1.481367;0.455139;0.04005;-0.060964;0.904742;0.709229;-0.501953;-0.168945;0.834487;0.450271;0.315021;-0.040611;BBT
36679;-5.856665;7.549627;1.933989;-0.928528;1.804197;-0.277493;-0.558726;0.015941;0.73011;0.712646;-0.5;-0.172607;0.835866;0.449086;0.313536;-0.036654;BBT
36680;-5.563236;6.545296;1.364048;-1.391747;1.770422;-1.411529;-0.888486;0.150652;0.508762;0.706299;-0.500977;-0.174072;0.837666;0.446462;0.312902;-0.032854;BBT
36681;-5.454196;5.393064;1.169351;-1.878076;1.318866;-2.400932;-0.811771;0.330974;0.356615;0.711426;-0.5;-0.177734;0.839017;0.443667;0.313605;-0.029357;BBT
36682;-5.122957;4.656807;1.181738;-1.906904;0.935394;-3.118229;-0.336173;0.528837;0.339397;0.707031;-0.511719;-0.171143;0.83895;0.443054;0.31492;-0.026286;BBT
36683;-4.700453;4.758905;1.011903;-1.597245;1.153596;-3.340974;0.434112;0.73349;0.497321;0.707031;-0.520996;-0.165283;0.836896;0.445748;0.316817;-0.023264;BBT
36684;-4.333115;5.558732;0.583204;-1.174317;1.917514;-3.107587;1.23158;0.946959;0.770946;0.700684;-0.523926;-0.151367;0.832631;0.452552;0.318628;-0.019982;BBT
36685;-4.096707;6.702669;0.363738;-0.636649;2.619857;-2.4256;1.877389;1.162495;1.034085;0.706055;-0.535156;-0.144043;0.826579;0.462097;0.320899;-0.016043;BBT
36686;-4.047527;8.10471;0.253576;-0.106737;3.249779;-1.353704;2.394047;1.359342;1.261932;0.690918;-0.54834;-0.111328;0.818842;0.474284;0.323139;-0.011582;BBT
36687;-3.996323;9.341985;0.052973;0.325701;3.77132;-0.383642;2.736895;1.575872;1.444761;0.692383;-0.563721;-0.090576;0.809773;0.487843;0.32594;-0.006357;BBT
36688;-4.129478;10.590652;0.075699;0.708245;3.966794;0.815978;2.879452;1.804201;1.569342;0.688477;-0.571533;-0.060303;0.799666;0.50226;0.329042;-0.000356;BBT
36689;-4.624833;12.142438;0.628958;1.142766;3.657733;2.617902;2.778017;1.979433;1.647372;0.684082;-0.591064;-0.02832;0.7893;0.515991;0.332738;0.006623;BBT
36690;-5.300393;13.671945;1.567512;1.585386;2.843963;4.56961;2.453605;2.063067;1.718537;0.666748;-0.600586;-0.000488;0.779318;0.528513;0.33634;0.014583;BBT
36691;-5.758659;14.810473;2.118462;1.863815;2.201484;5.956261;1.996189;2.060601;1.781152;0.657959;-0.614258;0.012207;0.770344;0.539063;0.339743;0.023601;BBT
36692;-5.748098;15.243554;2.455021;2.123692;1.631627;6.442989;1.347479;2.02508;1.804013;0.651367;-0.628174;0.043945;0.76297;0.547093;0.342682;0.033689;BBT
36693;-5.739621;15.097181;2.471394;1.979441;1.226457;6.359685;0.463694;1.979936;1.778959;0.648926;-0.643311;0.063477;0.757947;0.551528;0.345398;0.045085;BBT
36694;-5.792651;14.475695;2.046327;1.35388;1.147358;5.812106;-0.596269;1.90834;1.729028;0.631836;-0.651123;0.064941;0.755822;0.551861;0.347613;0.05786;BBT
36695;-5.869886;13.294193;1.503808;0.411083;1.098043;4.750043;-1.712087;1.840261;1.664885;0.613037;-0.673096;0.070068;0.756787;0.547692;0.349422;0.07219;BBT
36696;-6.053053;11.683901;1.081104;-0.709288;0.835749;3.344592;-2.676637;1.76207;1.58375;0.613037;-0.691162;0.061523;0.760338;0.539679;0.350651;0.087614;BBT
36697;-6.11234;9.659121;0.8873;-1.692856;0.300232;1.522429;-3.364961;1.670911;1.49242;0.593262;-0.697021;0.045654;0.765686;0.528665;0.351414;0.103669;BBT
36698;-5.822603;7.546478;0.769015;-2.291828;-0.215971;-0.531504;-3.741256;1.59124;1.389532;0.586914;-0.709473;0.0354;0.771877;0.515907;0.351742;0.119679;BBT
36699;-5.555268;5.679691;0.940043;-2.564471;-0.93162;-2.292232;-3.825075;1.503848;1.295953;0.576416;-0.713623;0.005615;0.77815;0.50241;0.351815;0.13525;BBT
36700;-5.359778;4.352338;1.671799;-2.32797;-1.92145;-3.382069;-3.650643;1.346214;1.216842;0.557861;-0.732422;-0.008789;0.783967;0.489401;0.35139;0.149693;BBT
36701;-4.960659;3.635776;2.391502;-1.748272;-2.533869;-3.97582;-3.20486;1.189088;1.167182;0.556885;-0.735352;-0.024902;0.788724;0.477924;0.350722;0.162777;BBT
36702;-4.38834;3.42721;2.57905;-1.259679;-2.436632;-4.323546;-2.532605;1.096586;1.15053;0.547119;-0.742432;-0.031982;0.79183;0.469071;0.35014;0.174299;BBT
36703;-3.952312;3.760215;2.499931;-0.978901;-1.969122;-4.229332;-1.846812;1.073247;1.172671;0.541504;-0.755127;-0.038818;0.793208;0.462847;0.349986;0.184672;BBT
36704;-3.848078;4.469513;2.461691;-0.897834;-1.536056;-3.674405;-1.246133;1.07475;1.194296;0.523682;-0.758545;-0.034912;0.79307;0.459034;0.350266;0.194014;BBT
36705;-4.017413;5.033726;2.608049;-0.91273;-1.471692;-3.083586;-0.700158;1.126256;1.200112;0.524902;-0.780518;-0.032227;0.791515;0.457254;0.351267;0.202569;BBT
36706;-4.400559;5.356766;2.84825;-1.021789;-1.73871;-2.594319;-0.210639;1.181185;1.159412;0.510254;-0.785645;-0.031982;0.788724;0.457296;0.353019;0.210174;BBT
36707;-4.787317;5.647317;3.085298;-1.111712;-2.050878;-2.138907;0.216846;1.211431;1.081441;0.500244;-0.790771;-0.0271;0.784933;0.458777;0.355523;0.216812;BBT
36708;-4.88048;6.234901;3.377477;-0.917631;-2.1063;-1.51686;0.546204;1.186878;1.006072;0.494141;-0.789551;-0.014893;0.780457;0.461452;0.358412;0.222464;BBT
36709;-4.332482;7.253229;3.526766;-0.343302;-1.492463;-0.786539;0.656199;1.110025;0.924884;0.488281;-0.80127;-0.001221;0.775906;0.464427;0.361312;0.227444;BBT
36710;-3.594011;8.416709;3.92823;0.537908;-0.850851;0.095632;0.509772;1.019302;0.835167;0.491699;-0.801025;0.013184;0.771916;0.466782;0.363861;0.232089;BBT
36711;-3.112913;9.412497;4.337542;1.217761;-0.42909;0.931252;0.161187;0.937777;0.750069;0.477539;-0.816162;0.006104;0.768955;0.467678;0.365893;0.236868;BBT
36712;-3.158488;10.105534;4.676814;1.44213;-0.39807;1.664777;-0.333246;0.890609;0.694873;0.464111;-0.822998;0.00708;0.767274;0.466643;0.367257;0.242194;BBT
36713;-3.736414;10.304237;4.845399;1.129645;-0.782612;2.092229;-0.891672;0.870549;0.682433;0.466064;-0.825684;0.012207;0.766916;0.463416;0.367898;0.248467;BBT
36714;-4.485914;9.821417;4.968596;0.630179;-1.522062;1.958284;-1.406704;0.81982;0.695101;0.459717;-0.822754;0.006348;0.767779;0.4583;0.367635;0.255578;BBT
36715;-5.016634;8.686669;5.226675;0.373335;-2.468583;1.219452;-1.815445;0.711741;0.679652;0.447998;-0.833496;-0.002441;0.769728;0.451654;0.366453;0.263135;BBT
36716;-5.103379;6.993262;5.402481;0.387967;-3.314935;-0.169246;-2.085883;0.561021;0.592405;0.450928;-0.826172;-0.015869;0.772589;0.443975;0.364478;0.270461;BBT
36717;-4.871439;4.999666;5.540498;0.650513;-4.069212;-1.910692;-2.172972;0.393713;0.407906;0.432129;-0.838867;-0.025879;0.7761;0.435772;0.362115;0.276846;BBT
36718;-4.470986;3.347286;5.712748;1.091316;-4.585293;-3.361924;-2.053383;0.247242;0.148338;0.440186;-0.840332;-0.050293;0.779885;0.427726;0.359868;0.281647;BBT
36719;-4.225253;2.289012;5.975327;1.498412;-4.991669;-4.188293;-1.70284;0.129997;-0.120545;0.443848;-0.835938;-0.060547;0.78344;0.420678;0.358205;0.284503;BBT
36720;-4.272364;1.924405;6.129697;1.593266;-5.218853;-4.357963;-1.172169;0.024154;-0.335732;0.441406;-0.828613;-0.068848;0.786329;0.415447;0.35732;0.28533;BBT
36721;-4.421769;2.050932;6.294547;1.588339;-5.294687;-4.083563;-0.550108;-0.099859;-0.474391;0.442871;-0.831543;-0.07666;0.788327;0.412584;0.357109;0.284232;BBT
36722;-4.657197;2.390505;6.367195;1.440499;-5.292489;-3.659668;0.081822;-0.250568;-0.549762;0.451904;-0.824707;-0.07666;0.789386;0.412267;0.357369;0.281413;BBT
36723;-4.820185;2.737922;6.32343;1.257853;-5.199534;-3.324329;0.659494;-0.408798;-0.596522;0.448486;-0.81665;-0.073242;0.789593;0.414382;0.357892;0.277028;BBT
36724;-5.102237;3.081791;6.239519;0.973836;-5.189221;-2.987343;1.180293;-0.585641;-0.648471;0.463867;-0.824463;-0.063965;0.789074;0.418652;0.358558;0.271161;BBT
36725;-5.220542;3.38181;6.133202;0.793882;-5.101541;-2.766377;1.688527;-0.747715;-0.743902;0.469238;-0.815918;-0.054932;0.787856;0.424981;0.359419;0.263614;BBT
36726;-5.260255;3.874347;6.034408;0.678066;-4.88792;-2.413861;2.177565;-0.883782;-0.882265;0.478271;-0.8125;-0.039551;0.78592;0.433059;0.360675;0.254367;BBT
36727;-5.361109;4.556612;5.716675;0.382945;-4.511524;-1.958836;2.596953;-1.00657;-1.011534;0.488037;-0.805908;-0.030518;0.783319;0.44268;0.362156;0.243495;BBT
36728;-5.351763;5.446911;5.321773;0.150331;-3.928145;-1.376037;2.866676;-1.132865;-1.101267;0.500244;-0.806885;-0.006836;0.780266;0.453172;0.363629;0.231503;BBT
36729;-5.390017;6.393832;4.99238;-0.015374;-3.397994;-0.68532;2.948873;-1.269167;-1.158123;0.499512;-0.79834;0.005127;0.777125;0.46398;0.364645;0.218708;BBT
36730;-5.602015;7.172187;4.919912;-0.086797;-3.218138;0.019034;2.81045;-1.425612;-1.215955;0.522461;-0.799316;0.021729;0.774433;0.474104;0.364988;0.205581;BBT
36731;-5.873375;7.706938;4.89913;-0.168798;-3.209247;0.558718;2.528425;-1.599522;-1.269607;0.525391;-0.782959;0.031738;0.772567;0.483164;0.364338;0.192225;BBT
36732;-6.103727;8.04461;5.010031;-0.15756;-3.329292;0.955884;2.22263;-1.79233;-1.33573;0.536865;-0.766357;0.031006;0.771664;0.490897;0.36278;0.178732;BBT
36733;-6.32927;8.197878;5.187843;-0.141654;-3.552789;1.21165;2.034789;-1.994756;-1.398605;0.554932;-0.76001;0.040283;0.771447;0.497937;0.360272;0.164719;BBT
36734;-6.552082;8.227217;5.326394;-0.188641;-3.781995;1.35191;1.955666;-2.175652;-1.438079;0.565918;-0.748779;0.039062;0.771549;0.504414;0.357237;0.150534;BBT
36735;-6.736221;8.196469;5.449027;-0.254946;-3.993808;1.422755;1.938592;-2.345213;-1.444683;0.569824;-0.731201;0.044434;0.771833;0.51101;0.353225;0.135555;BBT
36736;-6.947795;8.38209;5.270191;-0.500676;-3.885112;1.631149;1.907582;-2.512212;-1.410726;0.590576;-0.723633;0.033447;0.772221;0.517294;0.348606;0.120644;BBT
36737;-7.042242;8.674282;4.889433;-0.756961;-3.497288;1.846591;1.790356;-2.671242;-1.359213;0.600098;-0.713867;0.036133;0.772955;0.523373;0.342818;0.10534;BBT
36738;-7.019114;8.876512;4.329267;-1.028591;-2.917654;1.901917;1.592521;-2.807695;-1.319267;0.608887;-0.693115;0.025391;0.774183;0.528458;0.336432;0.090476;BBT
36739;-6.861221;9.027702;3.433879;-1.359875;-1.987126;1.787684;1.3114;-2.865564;-1.331253;0.608154;-0.682129;0.013672;0.776034;0.532517;0.329384;0.075525;BBT
36740;-6.79724;9.03109;2.259345;-1.899298;-0.860917;1.523864;0.912598;-2.852969;-1.389287;0.615967;-0.679443;-0.001709;0.778763;0.534655;0.322389;0.061132;BBT
36741;-6.702872;9.195629;0.966404;-2.361038;0.505899;1.349217;0.451483;-2.756983;-1.486631;0.641357;-0.666016;-0.00415;0.782363;0.534794;0.315709;0.047231;BBT
36742;-6.532491;9.669063;-0.120411;-2.501604;1.90065;1.425768;-0.013725;-2.612756;-1.570619;0.640625;-0.651855;-0.016846;0.78685;0.532698;0.309724;0.034227;BBT
36743;-6.334561;10.421517;-0.84571;-2.316152;3.13821;1.773089;-0.405419;-2.424971;-1.562856;0.647949;-0.638916;-0.034668;0.791875;0.529042;0.304226;0.022236;BBT
36744;-6.280679;11.061064;-1.152542;-2.087447;3.951933;2.151403;-0.741619;-2.257569;-1.475623;0.647705;-0.617432;-0.059082;0.797403;0.523951;0.299146;0.011651;BBT
36745;-5.874022;11.292906;-1.353775;-1.651804;4.60487;2.016313;-1.033469;-2.127867;-1.368611;0.658203;-0.614502;-0.086182;0.803304;0.517859;0.294142;0.002158;BBT
36746;-4.952442;11.137147;-1.532768;-0.908093;5.171965;1.292753;-1.251094;-1.982289;-1.307797;0.666748;-0.602295;-0.094238;0.809445;0.510783;0.289584;-0.006291;BBT
